normalized	AD1	AD5	AD6	AD8	AP2	AP3	AP4	AP5	AP6	AP7	CON1	CON3	CON4	CON5	CON6	CON8
c4fb58da9aff3c83c971c488ebd3cb70	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c625a1db96ab91c4bc591c0964ad2e53	62.0	10.0	0.0	0.0	5.0	0.0	9.5	0.0	3.5	19.0	75.5	8.0	93.0	44.5	11.0	80.5
c688087587cfda9b14e8d46ca3016fa4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25	0.0	0.0	0.0
c68da04e2127a198e9df423c0f133308	0.0	17.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	9.0	8.0	0.0	11.0	0.0	4.0	11.0
c7257bd17077580eef9a39f461d4106d	0.0	119.0	13.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	9.0
c728a625f2af18289115ab4b7627ff71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
c7626433e891f24b9b2ce2a22e4408f4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
c76f665700ef7f180098d2f07e135253	23.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
c7e9700eba384f1ae9d29e2a4225d3f5	0.0	0.0	0.0	9.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c80631da280c0bb3921d4fd9e2f163b3	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c8b7e5ee0a6ebe6aeea605224e9a491c	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c958cbbf678c72d81532c9524793133f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0
c98a88d7223d51f3036702ae226208e4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0
ca24aba12f71cec6b04f7c7bbf858970	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cb7b937fdccf682f018b57aa6b9d92b2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25	0.0	0.0	64.5	1.75	0.0
cbcac742ee0fe0fc0887caec139df345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
cc317363688ee459f5eabf6de028af01	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cc317e92246b4428b3aee0ede910c48c	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	4.0	0.0	0.0	0.0	0.0	0.0
cc835cc7ebc38d0e1d73df0367a8a232	0.0	0.0	0.0	0.0	0.0	0.0	141.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0
ccb2f7758da8224d78b4320a96557bf3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
ccd8d159fb729f3445532bc326600d8d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0
cd33d521d1dfcb297336e993ca998d2d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0
cd80dd1cd9e3c865247031431704a396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0
ce186b1b765739648883b5233c15b2bc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.25	0.0	0.0	3.25
ce2c967a3c7bf7381e7ae5d2835091a4	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
cedd868c934a96c93be6be397d6906f3	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cf027e595318e96b4d9b1f117910a192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.83	0.0	0.0
cfb74a6ad6ae05af94a1dcea08532ee5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
d0a152210e2ca09c67ee88a1b3a26ab3	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d187bafb45edd127a9c101cb07c20e09	18.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d1b3c24bee11d73dd5a01f0747390e5b	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d202f3307c961e13204522d055c7ce59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
d216699703c6b92ccd7d442f757e4f73	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d272bf25781448dde9031a24679a9012	0.0	1318.0	238.0	280.0	399.0	187.0	323.0	852.0	284.0	340.0	129.0	317.0	423.0	278.0	197.0	527.0
d2a1963d56a6de56da5199954610f855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
d2a42cbb202318280734739d972f7978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0
d2db856518fd766a454c3e2f8e8679f0	0.0	7.0	0.0	73.0	23.0	190.0	122.0	229.0	75.0	607.0	123.0	311.0	204.0	115.0	85.0	11.0
d32e14006b84622fb1ca3c014e971803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0
d33d84f90d2924040cf2eb66c7abe2fc	2907.0	1510.0	2470.0	3282.0	1776.0	3205.0	2335.0	1265.0	6135.0	3520.0	4599.0	13367.0	1055.0	3562.0	4032.0	13634.0
d45736b6f82debb4d08dfca41d6847da	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
d47c3e0c088f9573cf1fef5c3a32b048	62.0	27.0	13.0	7.0	0.0	0.0	31.0	0.0	5.0	8.0	12.0	0.0	0.0	0.0	0.0	0.0
d4cb4aa504b26f90a0b855e5c112101b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
d56eaa36a4b7bef8907a79d5b40dbf5f	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d585fd2188706c6e80793a7b50b3a779	0.0	0.0	0.0	0.0	0.0	10.0	14.0	3.0	0.0	13.0	0.0	2.0	11.0	0.0	0.0	0.0
d5ec353771b0d1c54dfe52f2e2d9a089	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d5f054df843833cf00325882a9d6f8a8	115.0	0.0	12.0	0.0	0.0	10.0	20.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0
d69ec305e55c09fb5227943d19503f8b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.67	0.0	0.0	0.0	0.0	0.0	0.0
d6f6819315230e8d29170aa908269c34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	61.0	0.0	0.0	0.0
d7520dd99322ba43ae4332d331315af1	0.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	36.0	0.0	49.0	0.0	317.0	101.0	0.0	0.0
d81e5971134008e59c9a6753f80f12cd	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d905189c7cc95dd740900394eacb4d9f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
d9f8c1e1d4dae43bf4e90ddea0712d58	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
da341a94f4697dab148d34ccbdad9ed8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
da894e460bcf635cf1b20e0c9361a4db	0.0	0.0	1.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0
dae851685e5b5cce4b86f1d0f66641fc	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
db24050d1b1c55d82cc94544698c3670	0.0	0.0	0.0	20.0	89.0	0.0	0.0	101.0	0.0	0.0	101.0	0.0	341.0	153.0	24.0	171.0
db79c4d460a806bc26e762c2be4c76d4	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dba42fd5fa555c066ec22372dd68225c	9.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
dbbe813b201ec15a7877822b79adb5b0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dc9cbbd1b7de998b82fea899957ca40a	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dcd1ed4e7a5785653cfca1c50cc62cf2	10.0	0.0	0.0	0.0	5.0	27.0	84.0	22.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dd743437a8d4cbd4fae3e2274b64e7fc	26.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0
dd80586956db79d480f6a5cd69017286	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
ddf507751b49961b729adbcef3eaf3c7	7.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
de086ad2ea3d649a4a98cffd1c6d31a9	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
deabfa9b86859ef2403b750939009ee3	0.0	12.0	24.0	0.0	0.0	0.0	25.0	0.0	10.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
dee5f395664a71de3c2c34c4bfff411a	0.0	0.0	0.0	0.0	6.0	26.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dfa833b266bd2993b86feab3617b34c3	0.0	2.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.67	0.0	0.0	0.0
e00af2fd551160e54cee46d7bb7cc763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0
e014683cd1c94833812146d299696709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e0b0a7ad510ead979385562710216501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
e12cb15d3f1ac7cc13b68f6324088339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	60.0	0.0	0.0	0.0
e175ffa8dcd0c86ee36d1cf2e0bb16e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0
e19edaf07cc6a4882093de33b76fe2f4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
e1d098412c88700cbd3c119e7c62f2ca	0.0	0.0	0.0	0.0	1.17	4.33	0.0	2.67	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e1e11bd34a38fa815033a3d66a912a2f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
e29c99f8a4c9617e4ea6e88c27f33c92	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e2eb5c0101662445b8fecbbc45b1c275	0.0	0.0	0.0	0.0	2.75	3.75	0.0	4.75	0.0	0.0	0.0	7.75	0.0	0.0	0.0	0.0
e304bdb0262a6b1d89d61b74cb36e168	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e315aec29cb2e804509ed6df185ebb16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
e399a15427ead6c8a6557f052e0fcd32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0
e3a1ce78be71c193d48a59ac3788a6fc	33.0	0.0	0.0	13.0	18.0	0.0	19.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e3a7e679803930e26907d816d2e6b7b3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0
e41375bd06424fdf1659448e6416bfd2	1344.0	0.0	0.0	365.0	61.0	29.0	1102.0	115.0	0.0	36.0	1490.0	0.0	280.0	47.0	17.0	643.0
e59eee9966629f136b8a5a48c7e64728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0
e64adc3e5db5e317355902efa6e1a28e	0.0	0.0	0.0	27.0	0.0	15.0	14.0	40.0	0.0	12.0	0.0	0.0	14.0	0.0	0.0	6.0
e68232c813113acedf433f2403824273	119.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0
e6b05a69bc7fa8dc428caa3d409c9fbb	0.0	0.0	3.25	3.25	4.75	4.5	5.75	0.0	3.0	0.0	0.0	2.0	0.0	0.0	3.5	0.0
e6d0647a222b16af885e120a1cdee720	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e7aa26a79f359504c44572a115aa826b	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e8aaedc4c0d09855711590eaae9f2da6	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
e8ad6d88ff8cddfcfd8a4d724cee15e1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0
e8ed0907c731eee94b9cf18c7d2663dd	0.0	3007.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e94a9da4bdf2d1d6fd8b6216ea53a5ab	1556.0	4605.0	1864.0	2436.0	1738.0	1175.0	2066.0	2271.0	2958.0	801.0	15.0	0.0	884.0	1320.0	710.0	343.0
e9b2dd709e597470d2d8ded16c2bad44	22.0	0.0	0.0	0.0	16.0	29.0	32.0	0.0	0.0	35.0	43.0	0.0	63.0	50.0	0.0	19.0
eaa1b8f83e64d38c1a2d60a817056d36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
eabd41028b3b1a9535b2cfe48549ae7f	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
eb2a1bdda09ad78fccd11bbf24d218ac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0
eb68501e24a861edb62cad3324f965cf	0.0	1.5	1.25	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.25	0.0	2.5	1.75	2.5
ed9b4b764e352bbceae25babfc6f6acb	0.0	0.0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	13.0
edc87298bf055f439613382eda59bb49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
ee88800fb63646d8ffbffb52664c9ea7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
ee906f614e4ebc7b3a733dddb7312508	0.0	6.0	0.0	0.0	20.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eef5233fe8f458a87e488b0141cbf062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
efd16e2812ba5e6e2dac44acccf7ca0e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
f085fc752da0d9f6b53bda5a3544d75e	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
f17a432d453766621511d977f2055939	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f1af9421e9f77622ee75388247a564f5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f211fa3ad27d25782d9e790b71e3d355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
f24661c2241ba01165750dce08c99208	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f24fb97f9535ab02ce6f7913c70cc0ee	0.0	34.33	73.33	12.0	0.0	17.0	13.0	0.0	8.67	36.67	17.33	6.0	57.0	4.67	13.33	30.0
f29dd546a8a13a23d642556853baa9bc	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0
f30e34615227fb494c91d21f07600494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
f34fd15993e221eafdd334d97aebc8c9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
f367f1804562637beda20b5f0f1844dc	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	15.0	0.0	32.0	0.0	0.0	13.0	33.0
f3af51f3f43889493bd30ca85a993721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
f4443734566f96c1ab12e6e5b28b1e9b	0.0	0.0	0.0	0.0	0.0	1.5	0.0	1.75	0.0	0.0	0.0	3.25	0.0	0.0	0.0	0.0
f448b68d3f43ee04b9c47209ae186801	0.0	0.0	0.0	0.0	0.0	13.0	26.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	3.0
f49b6dab9667b7929bb08a81b4d58ab1	0.0	81.0	0.0	0.0	15.0	23.0	0.0	50.0	0.0	18.0	19.0	34.0	25.0	25.0	17.0	0.0
f4b946aa0c512befbc9abcc303de0c8c	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f4fac2a0b9f60fc53422f64f8e1c4fd5	20.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f4ff14d3f52ba2184c15467038504692	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f5210c9c83b265473ce108300278d8bf	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
f59ee6e40c4438a5d32b2bd1e7a6c50b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
f5dc601245b2bf7af6d9592b78f3306f	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f615ac13e0ad288606206ef6e51ff00f	0.0	0.0	5.33	0.0	0.0	0.0	4.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f6ab4281ac86631132d95041834e11c9	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.83	0.0	0.0	0.0	0.0	3.17
f6dff704745f31eac456a5be103981c8	0.0	119.0	0.0	0.0	0.0	0.0	15.0	11.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f7d0518f8796d07ecdb3c489994f856f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
f858bcb19c610e0187ebd60bda2d7c84	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
f85bb0a7fb3c6424429c7c02dba024d1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f864a9bb7b607fb3e1fa9c79b238c56d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
f91d3b38973a1fa96271b404adbecbbc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f9e09116bd536c0a53c6f31d7ded2371	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fa18371d7062793ea19a315790b69117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25	0.0	0.0	0.0	0.0	0.0
fa56c0d5b7183160f19ad598b8c108e2	0.0	0.0	0.0	2.0	0.0	6.5	8.0	0.0	1.5	2.75	0.0	1.5	0.0	0.0	0.0	0.0
faf31accab2461c7365cff2f5b58408e	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fb07aa62419f07119874d68515a83da1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.5	7.5	36.5	0.0	0.0
fb2395b2587180bb262f26c5bb10a5c2	579.0	0.0	124.0	26.0	0.0	0.0	0.0	107.0	0.0	121.0	0.0	0.0	0.0	0.0	0.0	11.0
fc7bca7e6ec63b7d0a2f9cd2f566a854	0.0	0.0	19.0	0.0	10.0	0.0	6.0	19.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
fd3f0ad2379a32c7bf86a3133e5b1879	0.0	22.0	0.0	0.0	10.0	40.0	65.0	0.0	15.0	27.0	35.0	0.0	36.0	24.0	0.0	0.0
fde66059cf3ed856e815c98d66b562b6	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fe033ae5b9559770d1b4b40cfc3f41c0	545.0	23.0	161.0	48.0	0.0	0.0	0.0	60.0	39.0	0.0	197.0	0.0	59.0	0.0	0.0	0.0
fe119f8087ac2c3ec65a74b29d92c2a5	0.0	0.0	0.0	0.0	12.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fe3932c155e9d06370740434d53dd491	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fe5f196fca47cf421dcaf2106ff627bc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0
fe84fcb1126e45b77237b6cab44283fa	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fecf5a38dc9e203a485cfef20640d579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ff4764132b8938ee8ba5cf5cd156be12	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ff651bd7b0bf6148e158f353fc40b47d	9.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
ff74de69263e439518e4316d6d97440d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	29.0	0.0	0.0
ffa86e7079d7cb07f856b11c71beb5c2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0
ffb64c1000d6bddd49e4d839ef69059c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0
ffc36e27c82042664a16bcd4d380b286	3.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
